id,is_iceberg
e365a657,2.61340812939e-30
45755c9c,5.40457563147e-08
873b0829,2.43701369848e-12
72ccd009,2.1760411073e-06
205243d9,0.799771428108
d9202f36,7.55681185183e-06
9d0c30b0,0.00495075248182
56644ace,0.0139461001381
c63f527f,6.4721633608e-10
bb84b9bd,0.905130147934
6f68caf0,0.00199752533808
8492119b,0.0
71bde48d,0.948751986027
d2d6e2ba,0.675665915012
6f4b309c,4.85558703076e-05
b3cc5ba3,0.0102476207539
fee39547,0.051800634712
4893137a,0.927244365215
e283c4c4,3.59042767739e-10
25bac62b,0.00640902668238
8fd88dd6,1.76446468547e-09
b48c104e,1.70016199063e-15
221d500b,1.08672830734e-08
8f0de087,2.70080427476e-22
32342e03,3.82656689513e-16
a8da99d8,0.0
93203755,0.0224293451756
d3c88528,0.980543673038
0d7a17b3,4.14453506892e-06
bd72f5ec,0.999943852425
e953c0fd,4.45750156359e-05
e730b6c6,0.983777761459
c086033a,0.015325281769
a521d303,0.00042922628927
b023957a,0.000259001884842
3e0f04e8,2.4223563616e-34
60647cba,3.04679580719e-14
2f5c43a8,0.639973640442
b54ba69b,0.412633210421
eac962ff,0.0051350640133
7e2a3763,1.10713322954e-08
9362d863,0.00838240329176
8f1b833c,0.618199527264
79727ff5,1.48234792496e-11
62614c75,0.981236100197
75a03adf,2.86020686302e-11
cf138392,0.000492713996209
bf467a96,2.09395861761e-10
c8b34651,0.85475063324
105a5c54,4.65772440148e-14
bf6de75c,0.000193395637325
060702c8,0.999687433243
921bad2c,0.947892963886
e0d17eb0,4.81159913761e-05
9a3825c9,0.890285670757
8eda717f,0.000137233539135
78906e0c,0.999973773956
c60100ad,0.975973367691
90a72a52,2.96002895084e-06
d80e4ed4,0.000204193987884
339cd0d2,0.000239641609369
d99de899,0.00132432917599
357e20d1,5.41718085761e-37
a4d190da,0.172866240144
bd226217,1.34780187011e-08
476e2771,0.998069941998
4e483506,4.61557756353e-05
f70ea081,0.955141246319
4645e56f,0.987820804119
e6d05940,0.736259281635
f8b3c6af,0.963305950165
c89d6aad,1.7604021707e-07
0cb57f6e,0.320348054171
86a4be46,5.64641368328e-07
75e62d7e,0.0
ebc36374,2.90623156616e-05
0ebcb731,0.967223525047
24d000c5,2.45736482864e-23
f3c9a4f6,1.53929613589e-05
1bc59730,6.54871143979e-08
47ea0bff,0.630641341209
cdeccfdd,6.44450016316e-24
15e09a1d,9.700517694e-06
00652788,5.11477860066e-10
23649c84,2.7289605664e-24
91188a77,5.34117098141e-05
eaca8580,8.51074801176e-05
4ce9daeb,0.563306570053
d4220673,0.415757626295
b6a87aef,0.00323837879114
8333ebed,0.000152674983838
950a3453,7.52200320284e-25
7074f6c9,9.50542889768e-05
98a02caf,4.55713831116e-07
59c8d2b3,0.942983090878
d99d13bd,0.96352738142
de86f1cf,0.969166815281
8f4b1985,0.967035114765
a7779b04,0.000200180220418
2caeab11,7.91352613305e-06
16aeea7c,5.82408392802e-06
b9d19ab9,0.879066646099
29c5d2fd,0.999959468842
efcefa55,0.000571759650484
099161c3,0.0013286358444
12b49195,5.39058688406e-30
96a1ce13,0.787649393082
67964b4f,0.0
b61c605c,8.82259919308e-05
bcfc0f16,0.000673759437632
bf0cb956,1.36774122435e-21
12f6aa7d,0.367550164461
f36f3a0c,1.42804259767e-29
83490492,0.301348030567
e3b62b60,1.56209793545e-07
20b27d66,0.99999833107
25c3ce93,0.558742344379
67a2ff0b,0.0361312441528
9b2d3c1a,0.997461080551
8ad51f7d,5.06983517667e-11
14137b57,3.51994322045e-06
9ea5aa79,4.37117028958e-19
5ea1d2dd,1.76340305866e-15
979c867e,0.970490813255
7ea1e1b6,8.15746097942e-05
d65520ba,1.16982214977e-32
765ad2e2,0.409383356571
d2957326,0.840619683266
24349e24,1.01717568716e-28
fd8a2ae3,5.60980240039e-08
b282d98e,0.685072898865
3eaa7a61,3.5112390151e-07
16533dd4,0.0127066541463
4adb68d7,0.993503153324
565005b9,0.0110885407776
51d86e0c,0.999850511551
30635642,6.02231420999e-06
d9480a60,9.18128474668e-22
b2647128,7.98914334155e-05
20478c55,0.995168089867
caa0d105,0.0390961654484
474f4534,0.0457679331303
d51e3867,0.982154488564
e5d1bba7,1.37368701303e-07
e7000b2a,4.71697330795e-06
78f06b79,5.73377570873e-26
8a9f4bee,0.999943614006
3d716bbe,0.0384904742241
6e1ddef1,7.27292160718e-07
9826f39a,1.67307123711e-09
3fdc82f7,0.0103302439675
31f013c3,1.15850706806e-09
97a9df6d,9.05413770624e-08
10e65294,0.0056877406314
0bdca1a5,0.324460297823
374037fa,1.5413281762e-10
1d1a0cec,0.184498384595
d415c5ad,1.10243736344e-05
ced1306d,1.72135129318e-23
f43497f3,0.0115585858002
ffd13a9e,0.93359285593
6f67148e,0.000235293031437
be322b68,1.0367616099e-08
af209b44,0.0417241565883
69b53a4a,0.00667751254514
4c085180,0.00472156330943
608cea18,7.0762791438e-05
f8bebbfd,0.0558954961598
ae16855d,0.0
dfc700b3,0.999975204468
e3bdd9ac,0.920672893524
87a8ea20,1.50312989717e-05
3c3da9aa,0.000158593553351
76c882d6,1.83283617616e-07
9e429645,0.841923713684
7dc9c990,6.45520822218e-06
f38d53ef,0.0746805518866
e1785b6e,2.89414345631e-18
80c673fb,0.754492461681
a8b8c20b,0.754833579063
6a1ff150,0.997107923031
2f68d4fe,3.63073013432e-05
c462ec65,0.995862483978
c374d5c4,0.00227075163275
d20769b3,1.58458645511e-11
c467fe4d,5.29387623148e-13
1356229e,0.000425826496212
b1532127,3.80405334172e-15
3777ee22,0.999778687954
4ba6023f,0.902478218079
08504ae6,0.0991185158491
5e0b4cc5,6.86589674004e-12
249a0c1f,0.987009763718
24b3497f,5.48112839169e-05
9edcf494,0.0
53297290,6.1653307057e-05
6d3a269e,0.973942220211
1b0d38fc,1.31464859069e-18
02747427,0.688809633255
38867253,0.993680477142
c392dbd0,0.139942422509
8939734c,8.58770998757e-10
097ba3af,6.86311992463e-16
30f0f835,0.0060548838228
bdab1bcf,0.00715347286314
1070a984,0.909159660339
c41b8a90,0.964321434498
86a3b5cc,0.407724380493
d0a3719e,0.0139619121328
b1a8067b,3.54281407654e-26
911bc6aa,0.000616484845523
67a2d0ac,2.57828175476e-10
11447262,1.29007804439e-09
12fd1375,3.35245835487e-30
f2898538,3.38548659329e-07
0e7355e2,2.18149848747e-34
bc2c87c8,0.999963760376
94001156,0.000668935303111
d5855224,0.550227105618
a3c1a552,3.54731910512e-10
edcf54fa,1.09148725214e-12
a28b90eb,0.65957480669
63cd028f,1.46690908309e-08
dbc79657,0.0180371124297
bc856bf1,6.10881045304e-07
c7e25a70,0.0168229658157
9771b119,8.32719032617e-11
836db0d9,0.0109488982707
f5685d3e,0.0651549175382
bb04299d,0.312313318253
163a9d23,1.98872749024e-06
5283c614,3.60460991841e-18
2276d5d8,0.0024448633194
ccb77e34,1.05323186039e-25
d4a75bf3,7.53007479943e-05
e15f46ea,3.67665542456e-08
992a45ba,0.0601353235543
056e7768,6.80208114227e-15
a1dc016b,6.69745641062e-05
38db82cd,0.000476954621263
3295f3ae,2.20637801362e-07
a6ff3660,0.0394539199769
5981b799,0.993261635303
2636d79d,3.70121413986e-14
7a8521e2,2.21208155959e-11
9b53021d,6.23241212452e-05
0a37be18,0.938410580158
a8676e55,0.994261622429
3488b8fc,0.194516599178
b86d4006,0.893988907337
33888635,0.999722778797
aa9ca5f9,6.41795342122e-17
08faf0f6,1.03418174024e-09
5320cd26,2.16679109144e-05
2c57fdaa,0.00261879665777
d467ce62,8.67030315611e-24
888a568e,0.999142408371
88d6c838,0.839414536953
8f138517,1.17202865305e-17
e1108dc0,2.7331866849e-34
9e9cd6c9,6.26701194051e-06
ab893af4,1.65406119357e-10
4d4b30ba,0.776016116142
7ce15e26,1.72554255329e-08
dbc45500,1.51987478603e-06
6a0cde3f,0.0120342383161
2658014c,6.38662385199e-08
08d20604,6.64703184157e-05
03c83dc9,4.36001052451e-20
d741ccd1,0.00272638350725
992d48b6,1.80416069589e-15
b1ea3253,0.978055715561
da379e69,6.90006718429e-09
73b429af,0.986728608608
2aefe712,0.999993085861
1e3634f9,0.992186188698
069ee09e,2.82193745836e-27
a7970f81,7.98920600848e-21
23084d2e,5.35480604302e-10
ac57710a,0.994299650192
02553267,0.445445686579
0971c6c7,3.26626775404e-07
cdb7f1fe,0.0363685935736
d3af3f60,0.00119431701023
59daf44b,0.0125297373161
c2169934,0.000502024136949
da03b56e,5.02025763183e-08
474ea404,2.80112444351e-09
f686cdc4,0.831905424595
f865b354,5.02339894126e-08
106df554,0.000204111653147
e5637171,8.59214210891e-08
cba8985c,0.00146547483746
cc09c9ce,0.00242653302848
0b85b33f,0.857485711575
92f20625,0.993468523026
6b1379dd,0.0293748620898
ed2b1df1,1.15183971844e-13
325124e4,0.0926524400711
7455c944,0.0
fd68ccc1,0.000737734313589
8df9100d,0.85157263279
c406df9b,0.123613342643
4978870c,1.02418379333e-10
383f95d6,4.20875294367e-05
aba96bbf,1.71659457482e-11
6bba66b4,5.60400927052e-11
b86fa0c9,4.55499284124e-11
a2abc369,0.125154361129
0b40c014,0.000100415381894
d45add48,0.0259870029986
00193999,0.904560387135
c2f1b710,0.071378365159
53750c72,0.0958541631699
3137ef1d,0.948343575001
bc6b8e2a,0.217352166772
7cb546c6,0.999256789684
d59a2349,0.0
04d04b9a,0.00531054800376
05ac1343,0.00861270911992
2917895f,2.26443711004e-10
342a1d01,0.974144756794
78309e4b,0.000309143681079
5c1a5aba,6.44385167448e-08
fae57f79,1.1101320041e-07
23821d71,0.093399964273
5780b19d,6.50193549175e-13
11c67865,0.0742690339684
8564f114,0.0114303212613
ec7d0fdd,0.0685482397676
9a0446b8,2.32233218767e-10
5f5da69d,0.0234367623925
7a11839b,0.403445065022
763c9bbf,1.10031382334e-13
15a7b5c5,0.0349088981748
e9c7e251,5.57809527735e-11
2555c207,0.4406003654
ec8d9784,1.68389659795e-30
08fd9d10,6.24765161774e-05
9504ae29,0.00357583491132
0b91a24d,0.000930287293158
e62e6cfe,0.873941779137
5d1291bb,0.0442660488188
b3c1f2e7,1.70244176287e-13
c6a8db21,0.00132021482568
f2c137fd,0.883041203022
b61e8155,0.00119972310495
45b9ee35,0.118743568659
8fe9c49b,5.30695700733e-36
b98ceb09,9.00369553152e-16
70c4a435,0.0436365716159
d953d111,0.0473662763834
da7de86e,0.0014223176986
519f8611,0.00317481905222
75eefdc3,6.56924294162e-06
62412092,0.997426569462
de8ec010,3.13667760565e-06
ee6121f8,1.16495612019e-05
412b66e0,0.774172186852
7405c131,0.0892142802477
efff4306,0.21758633852
5658d679,4.53226949711e-30
617f88fc,0.00217573624104
a120100b,6.78889773553e-06
0971369e,0.948516607285
83f7fe7b,0.866671144962
12437da1,8.05485913429e-14
8e7f96a5,1.09675645808e-16
a08237de,5.13598170073e-05
a013bd6f,5.8999076207e-15
c6fdd404,0.957294523716
317e2af4,0.000685708597302
dd9878c0,0.000194206499145
42e76a51,0.999995589256
022f77e3,7.36267174943e-05
cada3682,0.816396176815
53074f1f,1.95324006969e-10
e6c19679,0.219409525394
dfb69b8b,6.35242167846e-06
e1572941,5.25200380121e-18
8d549cd2,0.0508926361799
6913594d,1.74266767772e-06
6e528fd6,3.35246956064e-12
c8b037c7,1.19074538816e-05
c3b6c880,2.29885568914e-10
9684ac04,4.96815415274e-26
6d974acc,0.197821363807
57b10462,0.00197834940627
b2373298,3.46033848473e-05
8e946e10,0.999778449535
6acee7de,0.000653671333566
8ad7cc2f,2.72573355895e-14
8e6e087e,0.20557706058
c3e46df5,2.30556066317e-14
f6983f34,0.328248679638
8130a3aa,1.93109368496e-08
0f11be03,0.447466015816
766073e1,0.00420807860792
e67f6889,0.999811828136
148a0930,2.62085340498e-32
b333ff97,0.695601403713
1c148a28,5.37890991836e-06
ee0b02d7,0.238712355494
fa1c5f6d,0.226449653506
9b12ae1f,0.000421463570092
3bb60b1b,5.32291460331e-06
096e7594,0.0824217200279
ac98996a,0.223569869995
1b7b9b9d,1.10463672931e-10
61b2ac6f,0.110634177923
2bd414a8,0.34553578496
73d12826,2.13944849747e-06
29f7ec33,6.45511291307e-29
265f8aa8,0.990817666054
0d6be675,0.00400013942271
a00ecdf6,5.18501583429e-05
c414328a,2.52292931645e-34
d47de87e,6.30442355032e-06
376f984f,5.89875799051e-06
12a35aa5,3.49306719727e-06
8ecfd739,9.7778797162e-19
2cbc30f4,0.000120352851809
aa4bdf31,0.633141696453
69d18f51,0.87258887291
50cd4394,5.87844524577e-14
bda732e1,0.001512743067
8e77e385,4.10148980818e-15
49dfd51a,0.000505661359057
b0a3e728,0.17195892334
518061ec,0.0114453742281
bb306c8c,1.12511106427e-30
1b2cf099,5.02635430678e-18
e7c405e4,1.68651184294e-24
1fc79c9d,3.69582719983e-09
3427cd60,0.971269965172
8fc604cd,0.999956727028
0981acfd,2.05674259632e-05
512e9c5c,0.411949366331
ae9f2426,4.72791260825e-19
a8cd44c8,0.979622662067
acac91c3,0.999926567078
35988937,5.11977486894e-06
2a2dd539,0.00053425936494
3f971e0a,1.48660153632e-10
7e09131c,0.0528433844447
82726c59,0.14964671433
ec4c3dbd,0.261034697294
2a851255,6.05925986469e-12
2cebdab4,0.996926248074
013b617b,0.0751994326711
21a8603a,0.00384893361479
fe2f2579,1.01448699752e-06
df069a3d,4.76080275463e-13
595f7f57,0.00232553319074
081bdb0a,1.0226861979e-18
6f8e7b3a,1.66836753124e-06
d1824fe1,1.83674751914e-18
3ddc6778,0.171081647277
57e4244d,8.51855875226e-05
18e2e176,1.11699330306e-32
7394cdbc,0.99919706583
19821b41,0.0
12e9563c,0.970786511898
b96c9ed9,0.9787504673
096d9c1b,5.31703972229e-06
97454a30,0.996694087982
43b6c5d3,0.988109409809
2c58bcc5,2.25435548958e-34
0c71dc02,5.28918633336e-08
f7cd79b0,0.0471711158752
922ec513,0.00042161467718
561b6b2c,0.000766301935073
32913f04,0.409209579229
77aad507,0.0181822720915
d62d5a9c,0.000396618852392
be70bb3d,0.75530153513
84920252,0.797597110271
b9623d93,4.26844540616e-12
ba925eca,0.104072034359
181ecadf,0.000223682596697
6fbcc9e2,0.0773708447814
57d5b182,8.17893521798e-07
d3013a36,3.75499712391e-06
21cafb54,0.784794151783
d1a6cc74,3.34597631449e-14
c4017d47,0.000109957472887
22e05854,0.00157579418737
7eb53ec8,0.926748096943
c77a806d,0.999784171581
c114c951,0.998861432076
71495521,3.34560709184e-32
98bb1260,0.148386150599
546ec108,0.000502486829646
78f39102,0.00643100263551
26b6379a,0.0368778817356
8cb14c23,3.27203383677e-06
75892ee1,2.75352768364e-10
3d31d65f,7.519541342e-16
30784a7a,3.13856754419e-26
efba2a23,0.99999320507
9fcb2c5a,4.04923028441e-08
9910ee7e,3.68680222366e-16
dc97b587,0.0745719447732
7732ca72,2.39544226206e-18
c4bac1f1,0.581052482128
a80ddf30,3.62352505747e-18
fe79c536,2.85330269238e-15
84e34259,0.999997258186
7db3b563,9.45942635758e-25
5e946e6e,0.978152573109
76881bf4,0.876755416393
7c606237,1.59614270585e-12
7aa06d7d,0.831830859184
0d035cbc,3.01010823023e-06
0838e69f,0.000351331225829
f6715e39,0.991304159164
499004bb,0.00111158238724
4cefc9ec,6.52335383367e-16
ded95f0a,0.995580852032
073112c9,4.48950122518e-05
96cb4df4,3.20177771638e-18
0962de0b,0.999650001526
cea18b7b,0.994405388832
75463cb0,0.0179495513439
4a59c201,0.33194938302
29d46646,0.153353124857
e6134ca4,0.0156784262508
445ae936,0.967968344688
420d8dda,0.999881744385
bae1b5b1,2.5110788556e-05
9f49327e,0.669041156769
18b52f62,0.999115645885
b02bb341,2.87023253832e-24
e5be8689,8.20391576895e-09
b5b85b95,2.18458762191e-08
b94f72e3,1.68458872079e-17
a79114fd,4.67024568523e-27
502ffafa,0.99902844429
b8e274d7,0.223118528724
e37f8f63,7.4087982527e-19
c8a5c9d9,6.25052343821e-05
d574bf84,4.04843995057e-05
88bc1b71,0.999104082584
3261e3ee,0.99998986721
e65424cf,3.36362686116e-16
706d2090,4.1649014966e-12
94d4c49c,2.49137137871e-05
51ba3d48,0.182652652264
fdd4c395,1.03271124985e-09
12eed563,3.64145762433e-07
f93627e8,0.999235272408
df51a7cd,0.000113986767246
c84092af,5.24461120222e-06
